Month,Year,Rainfall_x,WPI_x,WPI_y,Rainfall_y,Rainfall_Deviation,Flood_Flag,Crop,Rainfall ,Rainfall
9,2015,131.8,141.4,167.2,52.6,-194.76944444444445,False,Cotton,205.2,194.1
9,2015,131.8,141.4,167.2,67.0,-180.36944444444444,False,Cotton,205.2,194.1
9,2015,131.8,141.4,167.2,96.9,-150.46944444444443,False,Cotton,205.2,194.1
9,2015,131.8,141.4,167.2,99.0,-148.36944444444444,False,Cotton,205.2,194.1
9,2015,131.8,141.4,167.2,242.4,-4.969444444444434,False,Cotton,205.2,194.1
9,2015,131.8,141.4,167.2,135.5,-111.86944444444444,False,Cotton,205.2,194.1
9,2015,131.8,141.4,167.2,154.3,-93.06944444444444,False,Cotton,205.2,194.1
9,2015,131.8,141.4,167.2,150.5,-96.86944444444444,False,Cotton,205.2,194.1
9,2015,131.8,141.4,167.2,217.0,-30.36944444444444,False,Cotton,205.2,194.1
9,2015,131.8,141.4,167.2,169.7,-77.66944444444445,False,Cotton,205.2,194.1
9,2015,131.8,141.4,167.2,158.0,-89.36944444444444,False,Cotton,205.2,194.1
9,2015,131.8,141.4,167.2,146.7,-100.66944444444444,False,Cotton,205.2,194.1
